File,Variable,Description
HIQ_D.htm,HIQ031E,HIQ031E - Covered by SCHIP
HIQ_D.htm,HIQ031F,HIQ031F - Covered by military health care
HIQ_D.htm,HIQ031G,HIQ031G - Covered by Indian Health Service
HIQ_D.htm,HIQ031H,HIQ031H - Covered by state-sponsored health plan
HIQ_D.htm,HIQ031I,HIQ031I - Covered by other government insurance
HIQ_D.htm,HIQ031J,HIQ031J - Covered by single service plan
HIQ_D.htm,HIQ031AA,HIQ031AA - No coverage of any type
HIQ_D.htm,HIQ065,HIQ065 - Check item
HIQ_D.htm,HIQ259,HIQ259 - Check item
HIQ_D.htm,HIQ260,HIQ260 - Have Medicare?
HIQ_D.htm,HIQ105,HIQ105 - Insurance card available or not
HIQ_D.htm,HIQ269,HIQ269 - Check item
HIQ_D.htm,HIQ270,HIQ270 - Do plans cover prescriptions?
HIQ_D.htm,HIQ210,HIQ210 - Time when no insurance in past year?
HSQ_D.htm,SEQN,SEQN - Respondent sequence number
HSQ_D.htm,HSD010,HSD010 - General health condition
HSQ_D.htm,HSQ470,HSQ470 - no. of days physical health was not good
HSQ_D.htm,HSQ480,HSQ480 - no. of days mental health was not good
HSQ_D.htm,HSQ490,HSQ490 - inactive days due to phys./mental hlth
HSQ_D.htm,HSQ500,HSQ500 - SP have head cold or chest cold
HSQ_D.htm,HSQ510,HSQ510 - SP have stomach or intestinal illness?
HSQ_D.htm,HSQ520,"HSQ520 - SP have flu, pneumonia, ear infection?"
HSQ_D.htm,HSQ571,HSQ571 - SP donated blood in past 12 months?
HSQ_D.htm,HSQ580,HSQ580 - How long ago was last blood donation?
HSQ_D.htm,HSQ590,HSQ590 - Blood ever tested for HIV virus?
HSQ_D.htm,HSAQUEX,HSAQUEX - Source of Health Status Data
HUQ_D.htm,SEQN,SEQN - Respondent sequence number
HUQ_D.htm,HUQ010,HUQ010 - General health condition
HUQ_D.htm,HUQ015,HUQ015 - CHECK ITEM
HUQ_D.htm,HUQ020,HUQ020 - Health now compared with 1 year ago
HUQ_D.htm,HUQ030,HUQ030 - Routine place to go for healthcare
HUQ_D.htm,HUQ040,HUQ040 - Type place most often go for healthcare
HUQ_D.htm,HUQ050,HUQ050 - #times receive healthcare over past year
HUQ_D.htm,HUQ060,HUQ060 - How long since last healthcare visit
HUQ_D.htm,HUQ071,HUQ071 - Overnite hospital patient in last year
HUQ_D.htm,HUD080,HUD080 - #times overnite hospital patient/last yr
HUQ_D.htm,HUQ085,HUQ085 - CHECK ITEM
HUQ_D.htm,HUQ090,HUQ090 - Seen mental health professional/past yr
KIQ_U_D.htm,SEQN,SEQN - Respondent sequence number
KIQ_U_D.htm,KIQ022,KIQ022 - Ever told you had weak/failing kidneys
KIQ_U_D.htm,KIQ025,KIQ025 - Received dialysis in past 12 months
KIQ_U_D.htm,KIQ005,KIQ005 - How often have urinary leakage
KIQ_U_D.htm,KIQ010,KIQ010 - How much urine lose each time?
KIQ_U_D.htm,KIQ042,KIQ042 - Leak urine during physical activities
KIQ_U_D.htm,KIQ430,KIQ430 - How frequently does this occur?
KIQ_U_D.htm,KIQ044,KIQ044 - Urinated before reaching the toilet
KIQ_U_D.htm,KIQ450,KIQ450 - How frequently does this occur?
KIQ_U_D.htm,KIQ046,KIQ046 - Leak urine during nonphysical activities
KIQ_U_D.htm,KIQ470,KIQ470 - How frequently does this occur?
KIQ_U_D.htm,KIQ048A,KIQ048A - CHECK ITEM
KIQ_U_D.htm,KIQ050,KIQ050 - How much did urine leakage bother you
KIQ_U_D.htm,KIQ052,KIQ052 - How much were daily activities affected
KIQ_U_D.htm,KIQ480,KIQ480 - How many times urinate in night?
OHQ_D.htm,SEQN,SEQN - Respondent sequence number
OHQ_D.htm,OHQ011,OHQ011 - Condition of teeth
OHQ_D.htm,OHQ620,OHQ620 - How often last yr. had aching in mouth?
OHQ_D.htm,OHQ630,OHQ630 - How often felt bad because of mouth?
OHQ_D.htm,OHQ640,OHQ640 - Last yr had diff w/ job because of mouth
OHQ_D.htm,OHQ650,OHQ650 - Last yr taste affected because of mouth
OHQ_D.htm,OHQ660,OHQ660 - Last yr avoid some food because of mouth
OHQ_D.htm,OHQ670,OHQ670 - Last yr couldn't eat because of mouth
OHQ_D.htm,OHQ680,OHQ680 - Last yr embarrassed because of mouth
OHX_D.htm,SEQN,SEQN - Respondent sequence number
OHX_D.htm,OHAEXSTS,OHAEXSTS - Overall Oral Health Exam Status
OHX_D.htm,OHX08HTC,OHX08HTC - Tooth count: #8
OHX_D.htm,OHX07HTC,OHX07HTC - Tooth count: #7
OHX_D.htm,OHX06HTC,OHX06HTC - Tooth count: #6
OHX_D.htm,OHX05HTC,OHX05HTC - Tooth count: #5
OHX_D.htm,OHX04HTC,OHX04HTC - Tooth count: #4
OHX_D.htm,OHX03HTC,OHX03HTC - Tooth count: #3
OHX_D.htm,OHX02HTC,OHX02HTC - Tooth count: #2
OHX_D.htm,OHX01HTC,OHX01HTC - Tooth count: #1
OHX_D.htm,OHX09HTC,OHX09HTC - Tooth count: #9
OHX_D.htm,OHX10HTC,OHX10HTC - Tooth count: #10
OHX_D.htm,OHX11HTC,OHX11HTC - Tooth count: #11
OHX_D.htm,OHX12HTC,OHX12HTC - Tooth count: #12
OHX_D.htm,OHX13HTC,OHX13HTC - Tooth count: #13
OHX_D.htm,OHX14HTC,OHX14HTC - Tooth count: #14
OHX_D.htm,OHX15HTC,OHX15HTC - Tooth count: #15
OHX_D.htm,OHX16HTC,OHX16HTC - Tooth count: #16
OHX_D.htm,OHX24HTC,OHX24HTC - Tooth count: #24
OHX_D.htm,OHX23HTC,OHX23HTC - Tooth count: #23
OHX_D.htm,OHX22HTC,OHX22HTC - Tooth count: #22
OHX_D.htm,OHX21HTC,OHX21HTC - Tooth count: #21
OHX_D.htm,OHX20HTC,OHX20HTC - Tooth count: #20
OHX_D.htm,OHX19HTC,OHX19HTC - Tooth count: #19
OHX_D.htm,OHX18HTC,OHX18HTC - Tooth count: #18
OHX_D.htm,OHX17HTC,OHX17HTC - Tooth count: #17
OHX_D.htm,OHX25HTC,OHX25HTC - Tooth count: #25
OHX_D.htm,OHX26HTC,OHX26HTC - Tooth count: #26
OHX_D.htm,OHX27HTC,OHX27HTC - Tooth count: #27
OHX_D.htm,OHX28HTC,OHX28HTC - Tooth count: #28
OHX_D.htm,OHX29HTC,OHX29HTC - Tooth count: #29
OHX_D.htm,OHX30HTC,OHX30HTC - Tooth count: #30
OHX_D.htm,OHX31HTC,OHX31HTC - Tooth count: #31
OHX_D.htm,OHX32HTC,OHX32HTC - Tooth count: #32
OHX_D.htm,OHXDECAY,OHXDECAY - Dental decay present
OHX_D.htm,OHXREST,OHXREST - Dental restoration present
OHX_D.htm,OHXSEAL,OHXSEAL - Dental sealant present
OHX_D.htm,OHXFCRZ1,OHXFCRZ1 - Right - Zone 1
OHX_D.htm,OHXFCRZ2,OHXFCRZ2 - Right - Zone 2
OHX_D.htm,OHXFCRZ3,OHXFCRZ3 - Right - Zone 3
OHX_D.htm,OHXFCRZ4,OHXFCRZ4 - Right - Zone 4
OHX_D.htm,OHXFCRZ5,OHXFCRZ5 - Right - Zone 5
OHX_D.htm,OHXFCRZ6,OHXFCRZ6 - Right - Zone 6
OHX_D.htm,OHXFCRZ7,OHXFCRZ7 - Right - Zone 7
OHX_D.htm,OHXFCRZ8,OHXFCRZ8 - Right - Zone 8
OHX_D.htm,OHXFCLZ1,OHXFCLZ1 - Left - Zone 1
OHX_D.htm,OHXFCLZ2,OHXFCLZ2 - Left - Zone 2
OHX_D.htm,OHXFCLZ3,OHXFCLZ3 - Left - Zone 3
OHX_D.htm,OHXFCLZ4,OHXFCLZ4 - Left - Zone 4
OHX_D.htm,OHXFCLZ5,OHXFCLZ5 - Left - Zone 5
OHX_D.htm,OHXFCLZ6,OHXFCLZ6 - Left - Zone 6
OHX_D.htm,OHXFCLZ7,OHXFCLZ7 - Left - Zone 7
OHX_D.htm,OHXFCLZ8,OHXFCLZ8 - Left - Zone 8
OHX_D.htm,OHXFCANT,OHXFCANT - Anterior Zone:
OHX_D.htm,OHQ410,OHQ410 - Removable complete/partial max denture
OHX_D.htm,OHQ420,OHQ420 - Wears complete/partial max denture
OHX_D.htm,OHQ430,OHQ430 - Removable complete/partial mand. denture
OHX_D.htm,OHQ440,OHQ440 - Wears complete/partial Mand. denture
OHX_D.htm,OHAPOS,OHAPOS - Was participant exam position recumbent
OSQ_D.htm,SEQN,SEQN - Respondent sequence number
OSQ_D.htm,OSQ010a,OSQ010a - Broken or fractured a hip
OSQ_D.htm,OSQ010b,OSQ010b - Broken or fractured a wrist
OSQ_D.htm,OSQ010c,OSQ010c - Broken or fractured spine
OSQ_D.htm,OSQ020a,OSQ020a - # Times broken/fractured hip
OSQ_D.htm,OSQ020b,OSQ020b - # Times broken/fractured wrist
OSQ_D.htm,OSQ020c,OSQ020c - # Times broken/fractured spine
OSQ_D.htm,OSQ025,OSQ025 - CHECK ITEM
OSQ_D.htm,OSD030aa,OSD030aa - Age when fractured hip 1st time
OSQ_D.htm,OSQ040aa,OSQ040aa - Under/over 50 when fracd. hip 1st time
OSQ_D.htm,OSQ045,OSQ045 - CHECK ITEM
OSQ_D.htm,OSD050aa,OSD050aa - Reason hip fracture occurred 1st time
OSQ_D.htm,OSD030ab,OSD030ab - Age when fractured hip 2nd time
OSQ_D.htm,OSQ040ab,OSQ040ab - Under/over 50 when fracd. hip 2nd time
OSQ_D.htm,OSD050ab,OSD050ab - Reason hip fracture occurred 2nd time
OSQ_D.htm,OSD030ac,OSD030ac - Age when fractured hip 3rd time
OSQ_D.htm,OSQ040ac,OSQ040ac - Under/over 50 when fracd. hip 3rd time
OSQ_D.htm,OSD050ac,OSD050ac - Reason hip fracture occurred 3rd time
OSQ_D.htm,OSD030ba,OSD030ba - Age when fractured wrist 1st time
OSQ_D.htm,OSQ040ba,OSQ040ba - Under/over 50 when fracd. wrist 1st time
OSQ_D.htm,OSD050ba,OSD050ba - Reason wrist fracture occurred 1st time
OSQ_D.htm,OSD030bb,OSD030bb - Age when fractured wrist 2nd time
OSQ_D.htm,OSQ040bb,OSQ040bb - Under/over 50 when fracd. wrist 2nd time
OSQ_D.htm,OSD050bb,OSD050bb - Reason wrist fracture occurred 2nd time
OSQ_D.htm,OSD030bc,OSD030bc - Age when fractured wrist 3rd time
OSQ_D.htm,OSQ040bc,OSQ040bc - Under/over 50 when fracd. wrist 3rd time
OSQ_D.htm,OSD050bc,OSD050bc - Reason wrist fracture occurred 3rd time
OSQ_D.htm,OSD030bd,OSD030bd - Age when fractured wrist 4th time
OSQ_D.htm,OSQ040bd,OSQ040bd - Under/over 50 when fracd. wrist 4th time
OSQ_D.htm,OSD050bd,OSD050bd - Reason wrist fracture occurred 4th time
OSQ_D.htm,OSD030be,OSD030be - Age when fractured wrist 5th time
OSQ_D.htm,OSQ040be,OSQ040be - Under/over 50 when fracd. wrist 5th time
OSQ_D.htm,OSD050be,OSD050be - Reason wrist fracture occurred 5th time
OSQ_D.htm,OSD030bf,OSD030bf - Age when fractured wrist 6th time
OSQ_D.htm,OSQ040bf,OSQ040bf - Under/over 50 when fracd. wrist 6th time
OSQ_D.htm,OSD050bf,OSD050bf - Reason wrist fracture occurred 6th time
OSQ_D.htm,OSD030bg,OSD030bg - Age when fractured wrist 7th time
OSQ_D.htm,OSQ040bg,OSQ040bg - Under/over 50 when fracd. wrist 7th time
OSQ_D.htm,OSD050bg,OSD050bg - Reason wrist fracture occurred 7th time
OSQ_D.htm,OSD030ca,OSD030ca - Age when fractured spine 1st time
OSQ_D.htm,OSQ040ca,OSQ040ca - Under/over 50 when fracd. spine 1st time
OSQ_D.htm,OSD050ca,OSD050ca - Reason spine fracture occurred 1st time
OSQ_D.htm,OSD030cb,OSD030cb - Age when fractured spine 2nd time
OSQ_D.htm,OSQ040cb,OSQ040cb - Under/over 50 when fracd. spine 2nd time
OSQ_D.htm,OSD050cb,OSD050cb - Reason spine fracture occurred 2nd time
OSQ_D.htm,OSD030cc,OSD030cc - Age when fractured spine 3rd time
OSQ_D.htm,OSQ040cc,OSQ040cc - Under/over 50 when fracd. spine 3rd time
OSQ_D.htm,OSD050cc,OSD050cc - Reason spine fracture occurred 3rd time
OSQ_D.htm,OSD030cd,OSD030cd - Age when fractured spine 4th time
OSQ_D.htm,OSQ040cd,OSQ040cd - Under/over 50 when fracd. spine 4th time
OSQ_D.htm,OSD050cd,OSD050cd - Reason spine fracture occurred 4th time
OSQ_D.htm,OSD030ce,OSD030ce - Age when fractured spine 5th time
OSQ_D.htm,OSQ040ce,OSQ040ce - Under/over 50 when fracd. spine 5th time
OSQ_D.htm,OSD050ce,OSD050ce - Reason spine fracture occurred 5th time
OSQ_D.htm,OSD030cf,OSD030cf - Age when fractured spine 6th time
OSQ_D.htm,OSQ040cf,OSQ040cf - Under/over 50 when fracd. spine 6th time
OSQ_D.htm,OSD050cf,OSD050cf - Reason spine fracture occurred 6th time
OSQ_D.htm,OSD030cg,OSD030cg - Age when fractured spine 7th time
OSQ_D.htm,OSQ040cg,OSQ040cg - Under/over 50 when fracd. spine 7th time
OSQ_D.htm,OSD030ch,OSD030ch - Age when fractured spine 8th time
OSQ_D.htm,OSQ040ch,OSQ040ch - Under/over 50 when fracd. spine 8th time
OSQ_D.htm,OSD030ci,OSD030ci - Age when fractured spine 9th time
OSQ_D.htm,OSQ040ci,OSQ040ci - Under/over 50 when fracd. spine 9th time
OSQ_D.htm,OSD030cj,OSD030cj - Age when fractured spine 10th time
OSQ_D.htm,OSQ040cj,OSQ040cj - Under/over 50 when fracd spine 10th time
OSQ_D.htm,OSQ080,OSQ080 - Doctor ever told any other fractures?
OSQ_D.htm,OSQ090a,OSQ090a - Fracture result of severe trauma?
OSQ_D.htm,OSQ100a,OSQ100a - Where fracture occurred
OSQ_D.htm,OSD110a,OSD110a - How old when fracture occurred?
OSQ_D.htm,OSQ120a,OSQ120a - Any other fractures?
OSQ_D.htm,OSQ090b,OSQ090b - Fracture result of severe trauma?
OSQ_D.htm,OSQ100b,OSQ100b - Where fracture occurred
OSQ_D.htm,OSD110b,OSD110b - How old when fracture occurred?
OSQ_D.htm,OSQ120b,OSQ120b - Any other fractures?
OSQ_D.htm,OSQ090c,OSQ090c - Fracture result of severe trauma?
OSQ_D.htm,OSQ100c,OSQ100c - Where fracture occurred
OSQ_D.htm,OSD110c,OSD110c - How old when fracture occurred?
OSQ_D.htm,OSQ120c,OSQ120c - Any other fractures?
OSQ_D.htm,OSQ090d,OSQ090d - Fracture result of severe trauma?
OSQ_D.htm,OSQ100d,OSQ100d - Where fracture occurred
OSQ_D.htm,OSD110d,OSD110d - How old when fracture occurred?
OSQ_D.htm,OSQ120d,OSQ120d - Any other fractures?
OSQ_D.htm,OSQ090e,OSQ090e - Fracture result of severe trauma?
OSQ_D.htm,OSQ100e,OSQ100e - Where fracture occurred
OSQ_D.htm,OSD110e,OSD110e - How old when fracture occurred?
OSQ_D.htm,OSQ120e,OSQ120e - Any other fractures?
OSQ_D.htm,OSQ090f,OSQ090f - Fracture result of severe trauma?
OSQ_D.htm,OSQ100f,OSQ100f - Where fracture occurred
OSQ_D.htm,OSD110f,OSD110f - How old when fracture occurred?
OSQ_D.htm,OSQ120f,OSQ120f - Any other fractures?
OSQ_D.htm,OSQ090g,OSQ090g - Fracture result of severe trauma?
OSQ_D.htm,OSQ100g,OSQ100g - Where fracture occurred
OSQ_D.htm,OSD110g,OSD110g - How old when fracture occurred?
OSQ_D.htm,OSQ120g,OSQ120g - Any other fractures?
OSQ_D.htm,OSQ090h,OSQ090h - Fracture result of severe trauma?
OSQ_D.htm,OSQ100h,OSQ100h - Where fracture occurred
OSQ_D.htm,OSD110h,OSD110h - How old when fracture occurred?
OSQ_D.htm,OSQ120h,OSQ120h - Any other fractures?
OSQ_D.htm,OSQ090i,OSQ090i - Fracture result of severe trauma?
OSQ_D.htm,OSQ100i,OSQ100i - Where fracture occurred
OSQ_D.htm,OSD110i,OSD110i - How old when fracture occurred?
OSQ_D.htm,OSQ120i,OSQ120i - Any other fractures?
OSQ_D.htm,OSQ090j,OSQ090j - Fracture result of severe trauma?
OSQ_D.htm,OSQ100j,OSQ100j - Where fracture occurred
OSQ_D.htm,OSD110j,OSD110j - How old when fracture occurred?
OSQ_D.htm,OSQ120j,OSQ120j - Any other fractures?
OSQ_D.htm,OSQ129,OSQ129 - CHECK ITEM
OSQ_D.htm,OSQ060,OSQ060 - Ever told had osteoporosis/brittle bones
OSQ_D.htm,OSQ070,OSQ070  - Ever treated for osteoporosis
OSQ_D.htm,OSQ130,OSQ130 - Ever taken prednisone or cortisone daily
OSQ_D.htm,OSQ140q,OSQ140q - How long used prednisone or cortisone?
OSQ_D.htm,OSQ140u,OSQ140u - How long used prednisone or cortisone?
OSQ_D.htm,OSQ150,OSQ150 - Parents ever told had osteoporosis?
OSQ_D.htm,OSQ160a,OSQ160a - Mother was told had osteoporosis
OSQ_D.htm,OSQ160b,OSQ160b - Father was told had osteoporosis
OSQ_D.htm,OSQ170,OSQ170 - Did mother ever fracture hip?
OSQ_D.htm,OSQ180,OSQ180 - How old when fractured hip?
OSQ_D.htm,OSQ190,OSQ190 - Over or under 50 years old?
OSQ_D.htm,OSQ200,OSQ200 - Did father ever fracture hip?
OSQ_D.htm,OSQ210,OSQ210 - How old when fractured hip?
OSQ_D.htm,OSQ220,OSQ220 - Over or under 50 years old?
PAQIAF_D.htm,SEQN,SEQN - Respondent sequence number
PAQIAF_D.htm,PADACTIV,PADACTIV - Leisure time activity
PAQIAF_D.htm,PADLEVEL,PADLEVEL - Activity level
PAQIAF_D.htm,PADTIMES,PADTIMES - # of times did activity in past 30 days
PAQIAF_D.htm,PADDURAT,PADDURAT - Average duration of activity (minutes)
PAQIAF_D.htm,PADMETS,PADMETS - MET score for activity
PAQIAF_D.htm,PAAQUEX,PAAQUEX - Questionnaire source flag for weighting
PAQ_D.htm,SEQN,SEQN - Respondent sequence number
PAQ_D.htm,PAD020,PAD020 - Walked or bicycled over past 30 days
PAQ_D.htm,PAQ050Q,PAQ050Q - # times walked or bicycled
PAQ_D.htm,PAQ050U,PAQ050U - Unit of measure (day/week/month)
PAQ_D.htm,PAD080,PAD080 - How long per day (minutes)
PAQ_D.htm,PAQ100,PAQ100 - Tasks around home/yard past 30 days
PAQ_D.htm,PAD120,PAD120 - # of times past 30 days
PAQ_D.htm,PAD160,PAD160 - How long each time (minutes)
PAQ_D.htm,PAQ180,PAQ180 - Avg level of physical activity each day
PAQ_D.htm,PAD200,PAD200 - Vigorous activity over past 30 days
PAQ_D.htm,PAD320,PAD320 - Moderate activity over past 30 days
PAQ_D.htm,PAD440,PAD440 - Muscle strengthening activities
PAQ_D.htm,PAD460,PAD460 - Number of times past 30 days
PAQ_D.htm,PAQ500,PAQ500 - Activity comparison last mo - last yr
PAQ_D.htm,PAQ520,PAQ520 - Compare activity w/others same age
PAQ_D.htm,PAQ540,PAQ540 - Compare activity with 10 years ago
PAQ_D.htm,PAQ560,PAQ560 - # time/week you play or exercise hard
PAQ_D.htm,PAD590,PAD590 - # hours watch TV or videos past 30 days
PAQ_D.htm,PAD600,PAD600 - # of hours use computer past 30 days
PAQ_D.htm,PAAQUEX,PAAQUEX - Questionnaire source flag for weighting
PAXRAW_D.htm,SEQN,SEQN - Respondent sequence number
PAXRAW_D.htm,PAXSTAT,PAXSTAT - Data Reliability Status Flag
PAXRAW_D.htm,PAXCAL,PAXCAL - Was the Monitor in Calibration?
PAXRAW_D.htm,PAXDAY,PAXDAY - Day of the Week
PAXRAW_D.htm,PAXN,PAXN - Sequential Observation Number
PAXRAW_D.htm,PAXHOUR,PAXHOUR - Hour of the Day
PAXRAW_D.htm,PAXMINUT,PAXMINUT - Minute of the Hour
PAXRAW_D.htm,PAXINTEN,PAXINTEN - Device Intensity Value
PAXRAW_D.htm,PAXSTEP,PAXSTEP - Device Step Count
PBCD_D.htm,SEQN,SEQN - Respondent sequence number
PBCD_D.htm,LBXBCD,LBXBCD - Cadmium (ug/L)
PBCD_D.htm,LBDBCDSI,LBDBCDSI - Cadmium (nmol/L)
PBCD_D.htm,LBXBPB,LBXBPB - Lead (ug/dL)
PBCD_D.htm,LBDBPBSI,LBDBPBSI - Lead (umol/L)
PBCD_D.htm,LBXTHG,"LBXTHG - Mercury, total (ug/L)"
PBCD_D.htm,LBDTHGSI,"LBDTHGSI - Mercury, total (umol/L )"
PBCD_D.htm,LBDTHGLC,"LBDTHGLC - Mercury, total comment code"
PFQ_D.htm,SEQN,SEQN - Respondent sequence number
PFQ_D.htm,PFQ010,"PFQ010 - Physical,mental,emotional limitations"
PFQ_D.htm,PFQ015,PFQ015 - Able to take part in most type of play
PFQ_D.htm,PFQ020,"PFQ020 - Crawl, walk, run, play limitations"
PFQ_D.htm,PFQ030,PFQ030 - Long term impairment/health problem
PFQ_D.htm,PFQ035A,PFQ035A - CHECK ITEM
PFQ_D.htm,PFQ041,PFQ041 - Receive Special Ed or Early Intervention
PFQ_D.htm,PFQ049,PFQ049 - Limitations keeping you from working
PFQ_D.htm,PFQ051,PFQ051 - Limited in amount of work you can do
PFQ_D.htm,PFQ054,PFQ054 - Need special equipment to walk
PFQ_D.htm,PFQ057,PFQ057 - Experience confusion/memory problems
PFQ_D.htm,PFQ058,PFQ058 - CHECK ITEM
PFQ_D.htm,PFQ059,"PFQ059 - Physical, mental, emotional limitations"
PFQ_D.htm,PFQ059A,PFQ059A - CHECK ITEM
PFQ_D.htm,PFQ061A,PFQ061A - Managing money difficulty
PFQ_D.htm,PFQ061B,PFQ061B - Walking for a quarter mile difficulty
PFQ_D.htm,PFQ061C,PFQ061C - Walking up ten steps difficulty
PFQ_D.htm,PFQ061D,"PFQ061D - Stooping, crouching, kneeling difficulty"
PFQ_D.htm,PFQ061E,PFQ061E - Lifting or carrying difficulty
PFQ_D.htm,PFQ061F,PFQ061F - House chore difficulty
PFQ_D.htm,PFQ061G,PFQ061G - Preparing meals difficulty
PFQ_D.htm,PFQ061H,PFQ061H - Walking between rooms on same floor
PFQ_D.htm,PFQ061I,PFQ061I - Standingup from armless chair difficulty
PFQ_D.htm,PFQ061J,PFQ061J - Getting in and out of bed difficulty
PFQ_D.htm,PFQ061K,"PFQ061K - Using fork, knife, drinking from cup"
PFQ_D.htm,PFQ061L,PFQ061L - Dressing yourself difficulty
PFQ_D.htm,PFQ061M,PFQ061M - Standing for long periods difficulty
PFQ_D.htm,PFQ061N,PFQ061N - Sitting for long periods difficulty
PFQ_D.htm,PFQ061O,PFQ061O - Reaching up over head difficulty
PFQ_D.htm,PFQ061P,PFQ061P - Grasp/holding small objects difficulty
PFQ_D.htm,PFQ061Q,"PFQ061Q - Going out to movies, events difficulty"
PFQ_D.htm,PFQ061R,PFQ061R - Attending social event difficulty
PFQ_D.htm,PFQ061S,PFQ061S - Leisure activity at home difficulty
PFQ_D.htm,PFQ061T,PFQ061T - Push or pull large objects difficulty
PFQ_D.htm,PFQ066A,PFQ066A - CHECK ITEM
PFQ_D.htm,PFQ063A,PFQ063A - Health problems causing difficulty
PFQ_D.htm,PFQ063B,PFQ063B - Health problems causing difficulty
PFQ_D.htm,PFQ063C,PFQ063C - Health problems causing difficulty
PFQ_D.htm,PFQ063D,PFQ063D - Health problems causing difficulty
PFQ_D.htm,PFQ063E,PFQ063E - Health problems causing difficulty
PFQ_D.htm,PFD069A,"PFD069A - Arthritis or rheumatism probl, days"
PFQ_D.htm,PFD069B,"PFD069B - Back or neck problems, days"
PFQ_D.htm,PFD069C,"PFD069C - Cancer condition, days"
PFQ_D.htm,PFD069D,"PFD069D - Depression/anxiety/emotional probl, days"
PFQ_D.htm,PFD069E,"PFD069E - Other development problems, days"
PFQ_D.htm,PFD069F,"PFD069F - Diabetes condition, days"
PFQ_D.htm,PFD069G,"PFD069G - Fractures/bone/joint injury probl, days"
PFQ_D.htm,PFD069H,"PFD069H - Hearing problems, days"
PFQ_D.htm,PFD069I,"PFD069I - Heart problems, days"
PFQ_D.htm,PFD069J,"PFD069J - Hypertension or high blood pressure,days"
PFQ_D.htm,PFD069K,"PFD069K - Lung or breathing problems, days"
PFQ_D.htm,PFD069L,"PFD069L - Mental retardation condition, days"
PFQ_D.htm,PFD069M,"PFD069M - Other injury problems, days"
PFQ_D.htm,PFD069N,"PFD069N - Senility condition, days"
PFQ_D.htm,PFD069O,"PFD069O - Stroke problems, days"
PFQ_D.htm,PFD069P,"PFD069P - Vision problems, days"
PFQ_D.htm,PFD069Q,"PFD069Q - Weight problems, days"
PFQ_D.htm,PFD069R,"PFD069R - Other impairment problems, days"
PFQ_D.htm,PFQ090,PFQ090 - Require special healthcare equipment
RDQ_D.htm,SEQN,SEQN - Respondent sequence number
RDQ_D.htm,RDQ005A,RDQ005A - CHECK ITEM
RDQ_D.htm,RDQ031,RDQ031 - Coughing most days - over 3 mo period
RDQ_D.htm,RDD040,RDD040 - # years had cough problem
RDQ_D.htm,RDQ050,RDQ050 - Bring up phlegm most days - 3 mo period
RDQ_D.htm,RDD060,RDD060 - # years bringing up phlegm problem
RDQ_D.htm,RDQ070,RDQ070 - Wheezing or whistling in chest - past yr
RDQ_D.htm,RDQ080,RDQ080 - # wheezing/whistling attacks past year
RDQ_D.htm,RDQ090,RDQ090 - Wheezing disturb sleep in past year
RDQ_D.htm,RDQ100,RDQ100 - Chest sound wheezy during exercise
RDQ_D.htm,RDD120,RDD120 - Got medical attentn for wheezing attack
RDQ_D.htm,RDQ134,RDQ134 - Doctor prescribe wheezing medication
RDQ_D.htm,RDQ135,RDQ135 - Limit usual activities due to wheezing
RDQ_D.htm,RDQ136,RDQ136 - CHECK ITEM
RDQ_D.htm,RDQ137,RDQ137 - Miss work or school due to wheezing
RDQ_D.htm,RDQ140,RDQ140 - Had dry cough at night in past year
SLQ_D.htm,SEQN,SEQN - Respondent sequence number
SLQ_D.htm,SLD010H,SLD010H - How much sleep do you get (hours)?
SLQ_D.htm,SLD020M,SLD020M - How long to fall asleep (minutes)?
SLQ_D.htm,SLQ030,SLQ030 - How often do you snore?
SLQ_D.htm,SLQ040,SLQ040 - How often do you snort / stop breathing?
SLQ_D.htm,SLQ050,SLQ050 - Ever told doctor had trouble sleeping?
SLQ_D.htm,SLQ060,SLQ060 - Ever told by doctor have sleep disorder?
SLQ_D.htm,SLQ070A,SLQ070A - Sleep disorder: Sleep Apnea
SLQ_D.htm,SLQ070B,SLQ070B - Sleep disorder: Insomnia
SLQ_D.htm,SLQ070C,SLQ070C - Sleep disorder: Restless Legs
SLQ_D.htm,SLQ070D,SLQ070D - Sleep disorder: Other
SLQ_D.htm,SLQ080,SLQ080 - How often have trouble falling asleep?
SLQ_D.htm,SLQ090,SLQ090 - How often wake up during night?
SLQ_D.htm,SLQ100,SLQ100 - How often wake up too early in morning?
SLQ_D.htm,SLQ110,SLQ110 - How often feel unrested during the day?
SLQ_D.htm,SLQ120,SLQ120 - How often feel overly sleepy during day?
SLQ_D.htm,SLQ130,SLQ130 - How often did you not get enough sleep?
SLQ_D.htm,SLQ140,SLQ140 - How often take pills to help you sleep?
SLQ_D.htm,SLQ150,SLQ150 - How often have leg jerks while sleeping?
SLQ_D.htm,SLQ160,SLQ160 - How often have legs cramp while sleeping
SLQ_D.htm,SLQ170,SLQ170 - Difficulty concentrating when tired?
SLQ_D.htm,SLQ180,SLQ180 - Difficulty remembering when tired?
SLQ_D.htm,SLQ190,SLQ190 - Difficulty eating when tired?
SLQ_D.htm,SLQ200,SLQ200 - Difficulty with a hobby when tired?
SLQ_D.htm,SLQ210,SLQ210 - Difficulty getting things done?
SLQ_D.htm,SLQ220,SLQ220 - Difficulty with finance when tired?
SLQ_D.htm,SLQ230,SLQ230 - Difficulty at work because tired?
